RPL21_47_1259	hgnc:36397	RPL21P98
ZNF752	hgnc:12861	ZFP3
FLJ30726	hgnc:12861	ZFP3
FLJ27310	hgnc:32393	TMEM91
IFITMD6	hgnc:32393	TMEM91
DSPC3	hgnc:32393	TMEM91
hsa-mir-3152	hgnc:38379	MIR3152
FAM80B2	hgnc:34034	RIMKLBP1
FAM80C	hgnc:34034	RIMKLBP1
RIMKLP	hgnc:34034	RIMKLBP1
RIMKLB2	hgnc:34034	RIMKLBP1
RNU6-8	hgnc:34252	RNU6-26P
RNU6-26	hgnc:34252	RNU6-26P
C7orf2	hgnc:13243	LMBR1
ZRS	hgnc:13243	LMBR1
PPD2	hgnc:13243	LMBR1
FLJ11665	hgnc:13243	LMBR1
THYP	hgnc:13243	LMBR1
DIF14	hgnc:13243	LMBR1
LSS	hgnc:13243	LMBR1
ACHP	hgnc:13243	LMBR1
BCRL4	hgnc:1017	BCRP4
BCR-4	hgnc:1017	BCRP4
BCR4	hgnc:1017	BCRP4
CHNRA6	hgnc:15963	CHRNA6
SELD	hgnc:19685	SEPHS1
HSD45	hgnc:32224	INCA1
PP12488	hgnc:11013	SLC30A2
TNZD	hgnc:11013	SLC30A2
ZNT2	hgnc:11013	SLC30A2
ZnT-2	hgnc:11013	SLC30A2
KIAA1383	hgnc:29265	MAP10
MTR120	hgnc:29265	MAP10
MRP63P9	hgnc:29692	MRPL57P9
SLC57A2	hgnc:17044	NIPA2
KIR15	hgnc:16344	KIR2DP1
KIRY	hgnc:16344	KIR2DP1
KIR2DL6	hgnc:16344	KIR2DP1
KIRZ	hgnc:16344	KIR2DP1
AIMP3	hgnc:3212	EEF1E1
bA785H23.1	hgnc:31372	LINC00587
C9orf107	hgnc:31372	LINC00587
DKFZp434L187	hgnc:32351	LINC02249
RPL37A_4_1209	hgnc:36835	RPL37AP9
NMP-22	hgnc:8059	NUMA1
NUMA	hgnc:8059	NUMA1
PRO1567	hgnc:30456	ZG16B
JCLN2	hgnc:30456	ZG16B
EECP	hgnc:30456	ZG16B
HRPE773	hgnc:30456	ZG16B
PAUF	hgnc:30456	ZG16B
RPL7A_21_1137	hgnc:35585	RPL7AP56
RAD17Sp	hgnc:9807	RAD17
RAD24	hgnc:9807	RAD17
R24L	hgnc:9807	RAD17
HRAD17	hgnc:9807	RAD17
CCYC	hgnc:9807	RAD17
SLNAC1	hgnc:101	ASIC3
ACCN3	hgnc:101	ASIC3
TNaC1	hgnc:101	ASIC3
DRASIC	hgnc:101	ASIC3
FBX9	hgnc:13588	FBXO9
NY-REN-57	hgnc:13588	FBXO9
VCIA1	hgnc:13588	FBXO9
dJ341E18.2	hgnc:13588	FBXO9
OR4F21P	hgnc:19583	OR4F21
FAP279	hgnc:42972	LRRC72
CFAP279	hgnc:42972	LRRC72
V28	hgnc:2558	CX3CR1
CMKBRL1	hgnc:2558	CX3CR1
GPRV28	hgnc:2558	CX3CR1
CMKDR1	hgnc:2558	CX3CR1
GPR13	hgnc:2558	CX3CR1
TPRXP2	hgnc:32176	TPRX1P1
hsa-mir-4740	hgnc:41711	MIR4740
LEFTYB	hgnc:6552	LEFTY1
LEFTB	hgnc:6552	LEFTY1
FLJ21034	hgnc:23476	DOCK5
RPL5_17_1422	hgnc:36973	RPL5P32
TNNI3K	hgnc:42952	FPGT-TNNI3K
CARK	hgnc:19661	TNNI3K
EP70-P-iso	hgnc:21529	TM9SF3
SMBP	hgnc:21529	TM9SF3
PCDH-ALPHA3	hgnc:8669	PCDHA3
REMP	hgnc:16270	SLC16A8
MAP1A	hgnc:15789	METAP1
KIAA0094	hgnc:15789	METAP1
MetAP1A	hgnc:15789	METAP1
3.4.11.18	hgnc:16672	METAP2
RPS15_4_1197	hgnc:36623	RPS15P7
DFNB114	hgnc:4562	GRAP
MGC:9072	hgnc:581	APBB1
FE65	hgnc:581	APBB1
RIR	hgnc:581	APBB1
RN5S476	hgnc:43376	RNA5SP476
RhoGAP2	hgnc:30320	ARHGAP22
NC	hgnc:18591	NEK9
n-chimerin	hgnc:1943	CHN1
ARHGAP2	hgnc:1943	CHN1
DURS2	hgnc:1943	CHN1
FLJ20546	hgnc:26053	THG1L
FLJ11601	hgnc:26053	THG1L
ICF45	hgnc:26053	THG1L
IHG-1	hgnc:26053	THG1L
SCAR28	hgnc:26053	THG1L
hTHG1	hgnc:26053	THG1L
IHG1	hgnc:3800	FOXC1
FLJ36794	hgnc:25401	FAM200A
DKFZp727G131	hgnc:25401	FAM200A
C7orf38	hgnc:25401	FAM200A
FLJ32986	hgnc:21969	CLEC2L
FLJ46647	hgnc:31967	UCKL1-AS1
UCKL1-AS	hgnc:31967	UCKL1-AS1
UCKL1OS	hgnc:31967	UCKL1-AS1
UCKL1AS	hgnc:31967	UCKL1-AS1
IGKVP4	hgnc:5812	IGKV2OR22-3
IGKV2OR223	hgnc:5812	IGKV2OR22-3
IGKV2/OR22-3	hgnc:5812	IGKV2OR22-3
TRNAM16	hgnc:34869	TRM-CAT5-1
tRNA-Met-CAT-5-1	hgnc:34869	TRM-CAT5-1
SMC2	hgnc:16075	RAB33B
DKFZP434G099	hgnc:16075	RAB33B
RPL5_13_1059	hgnc:36247	RPL5P26
PH20	hgnc:11217	SPAM1
HYAL1	hgnc:11217	SPAM1
HYA1	hgnc:11217	SPAM1
SPAG15	hgnc:11217	SPAM1
HYAL5	hgnc:11217	SPAM1
HYAL3	hgnc:11217	SPAM1
HEL-S-96n	hgnc:11217	SPAM1
PH-20	hgnc:11217	SPAM1
SIZ2	hgnc:17311	PIAS2
MIZ1	hgnc:12936	ZBTB17
PIASX-BETA	hgnc:17311	PIAS2
PIASX	hgnc:17311	PIAS2
ARIP3	hgnc:17311	PIAS2
PIASX-ALPHA	hgnc:17311	PIAS2
ZMIZ4	hgnc:17311	PIAS2
HG5	hgnc:30069	PKD1P5
TCRBV12S1A1N2	hgnc:12179	TRBV10-3
TRBV103	hgnc:12179	TRBV10-3
TCRBV10S3	hgnc:12179	TRBV10-3
C9orf144B	hgnc:41911	FAM205A
ZNF898	hgnc:15950	SCRT1
DKFZp547F072	hgnc:15950	SCRT1
SCRT	hgnc:15950	SCRT1
LINC01184	hgnc:49565	SLC12A2-DT
FLJ33630	hgnc:49565	SLC12A2-DT
FAM108C1	hgnc:26925	ABHD17C
hsa-mir-6871	hgnc:49964	MIR6871
LMTK1	hgnc:21	AATK
AATYK1	hgnc:21	AATK
PPP1R77	hgnc:21	AATK
AATYK	hgnc:21	AATK
KIAA0641	hgnc:21	AATK
p35BP	hgnc:21	AATK
LMR1	hgnc:21	AATK
1.6.5.5	hgnc:2419	CRYZ
IGHV(II)-31-1	hgnc:5677	IGHVII-31-1
4-31.1P	hgnc:5677	IGHVII-31-1
IGHVII311	hgnc:5677	IGHVII-31-1
MRLC2	hgnc:29824	MYL11
MLC-B	hgnc:29827	MYL12B
SUMO3	hgnc:11125	SUMO2
SMT3H2	hgnc:11125	SUMO2
HSMT3	hgnc:11125	SUMO2
RPS20_3_230	hgnc:36472	RPS20P9
C8orf57	hgnc:7162	MMP16
MMP-X2	hgnc:7162	MMP16
DKFZp761D112	hgnc:7162	MMP16
MT-MMP2	hgnc:7162	MMP16
MT3-MMP	hgnc:7162	MMP16
MT-MMP3	hgnc:7162	MMP16
MIRN545	hgnc:32531	MIR545
mir-545	hgnc:32531	MIR545
hsa-mir-545	hgnc:32531	MIR545
BCoR-L1	hgnc:25657	BCORL1
SHUVER	hgnc:25657	BCORL1
FLJ11362	hgnc:25657	BCORL1
CXorf10	hgnc:25657	BCORL1
WS4B	hgnc:3178	EDN3
HSCR4	hgnc:3178	EDN3
ET-3	hgnc:3178	EDN3
ET3	hgnc:3178	EDN3
PPET3	hgnc:3178	EDN3
MGC40411	hgnc:17105	BEST3
VMD2L3	hgnc:17105	BEST3
MGC13168	hgnc:17105	BEST3
CPHXL1	hgnc:51815	CPHXL
CXorf51A	hgnc:42787	CXorf51B
TRNAE42P	hgnc:35105	TRE-CTC16-1
tRNA-Glu-CTC-16-1	hgnc:35105	TRE-CTC16-1
HLN2	ncbigene:53369	HDL3
TAIL1	hgnc:23176	ISM2
THSD3	hgnc:23176	ISM2
FLJ32147	hgnc:23176	ISM2
GULO	hgnc:4695	GULOP
scurvy	hgnc:4695	GULOP
bA392E22.4	hgnc:23678	FAM220BP
C9orf51	hgnc:23678	FAM220BP
MCP2	hgnc:10635	CCL8
SCYA10	hgnc:10635	CCL8
HC14	hgnc:10635	CCL8
SCYA8	hgnc:10635	CCL8
MCP-2	hgnc:10635	CCL8
4.1.1.45	hgnc:19288	ACMSD
P13MTCP1	hgnc:7423	MTCP1
TCL1C	hgnc:7423	MTCP1
p8MTCP1	hgnc:35428	CMC4
FKSG42	hgnc:24689	RACGAP1P1
RACGAP1P	hgnc:24689	RACGAP1P1
TBX23	hgnc:11601	TBX23P
hsa-mir-4683	hgnc:41883	MIR4683
FAM77D	hgnc:26829	NKAIN3
UG0898H09	hgnc:26829	NKAIN3
FLJ39630	hgnc:26829	NKAIN3
NKAIN3-IT1	hgnc:26829	NKAIN3
CT1.1	hgnc:6796	MAGEA1
MGC9326	hgnc:6796	MAGEA1
MAGE1	hgnc:23793	MAGED4
DNM1DN15-1	hgnc:35171	DNM1P24
DFNB60	hgnc:10968	SLC22A4
OCTN1	hgnc:10968	SLC22A4
MGC34546	hgnc:10968	SLC22A4
SEPT14P7	hgnc:51691	SEPTIN14P7
ZNF400	hgnc:19159	ZDHHC12
DHHC-12	hgnc:19159	ZDHHC12
FLJ14524	hgnc:19159	ZDHHC12
MAGE2	hgnc:19340	MAGEA2B
CT1.2	hgnc:19340	MAGEA2B
MAGEA2A	hgnc:6800	MAGEA2
RP1-68D18.4	hgnc:40133	CD44-AS1
TRY1	hgnc:39125	PRSS58
TRYP1	hgnc:9475	PRSS1
MIRN548A3	hgnc:32798	MIR548A3
hsa-mir-548a-3	hgnc:32798	MIR548A3
TTC11	hgnc:21689	FIS1
H_NH0132A01.6	hgnc:21689	FIS1
CGI-135	hgnc:21689	FIS1
TIF1D	hgnc:29005	TRIM66
C11orf29	hgnc:29005	TRIM66
KIAA0298	hgnc:29005	TRIM66
TIF1DELTA	hgnc:29005	TRIM66
MMTN	hgnc:28086	NDUFAF2
B17.2L	hgnc:28086	NDUFAF2
mimitin	hgnc:28086	NDUFAF2
NDUFA12L	hgnc:28086	NDUFAF2
MC1DN10	hgnc:28086	NDUFAF2
BRCAA1	hgnc:15550	ARID4B
RBP1L1	hgnc:15550	ARID4B
SAP180	hgnc:15550	ARID4B
RBBP1L1	hgnc:15550	ARID4B
BCAA	hgnc:15550	ARID4B
PPP1R53	hgnc:1100	BRCA1
PNCA4	hgnc:1100	BRCA1
RNF53	hgnc:1100	BRCA1
BRCAI	hgnc:1100	BRCA1
IRIS	hgnc:1100	BRCA1
PSCP	hgnc:1100	BRCA1
BROVCA1	hgnc:1100	BRCA1
FANCS	hgnc:1100	BRCA1
FLJ36017	hgnc:18961	DDI1
DUH	ncbigene:387570	DUH1
CTB-28J9.2	hgnc:40937	TRPC7-AS2
HAE3	hgnc:3530	F12
HAEX	hgnc:3530	F12
3.4.21.38	hgnc:3530	F12
KIAA0822	hgnc:38	ABCA8
hsa-mir-640	hgnc:32896	MIR640
MIRN640	hgnc:32896	MIR640
p94-Fer	hgnc:3655	FER
PPP1R74	hgnc:3655	FER
TYK3	hgnc:3655	FER
tRNA-Gln-CTG-8-3	hgnc:54206	TRQ-CTG8-3
FLJ20397	hgnc:26013	DNAAF5
FLJ39381	hgnc:26013	DNAAF5
FLJ25564	hgnc:26013	DNAAF5
CILD18	hgnc:26013	DNAAF5
FLJ31671	hgnc:26013	DNAAF5
HEATR2	hgnc:26013	DNAAF5
MGC126590	hgnc:14249	MMP26
3.4.24.1	hgnc:14249	MMP26
endometase	hgnc:14249	MMP26
MGC126592	hgnc:14249	MMP26
PKR2	hgnc:15836	PROKR2
MYP4	ncbigene:100359401	MYP17
OXCT	hgnc:8527	OXCT1
SCOT	hgnc:8527	OXCT1
bA178A10.2	hgnc:23495	CCNYL2
C10orf21	hgnc:23495	CCNYL2
CCNYL2P	hgnc:23495	CCNYL2
dJ1128N12.1	hgnc:16557	PGAM3P
FLJ37794	hgnc:26750	IGSF22
IGFN2	hgnc:26750	IGSF22
FLJ20068	hgnc:14946	PPP1R9A
Neurabin-I	hgnc:14946	PPP1R9A
NRBI	hgnc:14946	PPP1R9A
NRB1	hgnc:14946	PPP1R9A
KIAA1222	hgnc:14946	PPP1R9A
TRNAN27	hgnc:34890	TRN-GTT3-1
tRNA-Asn-GTT-3-1	hgnc:34890	TRN-GTT3-1
MIRN577	hgnc:32833	MIR577
mir-577	hgnc:32833	MIR577
hsa-mir-577	hgnc:32833	MIR577
hsa-mir-1255a	hgnc:35320	MIR1255A
MIRN1255A	hgnc:35320	MIR1255A
KIAA1921	hgnc:29404	KLHL29
KBTBD9	hgnc:29404	KLHL29
LRP16	hgnc:29598	MACROD1
CCDC132	hgnc:25956	VPS50
KIAA1861	hgnc:25956	VPS50
DKFZp313I2429	hgnc:25956	VPS50
NEDMSC	hgnc:25956	VPS50
FLJ20097	hgnc:25956	VPS50
DKFZp434B227	hgnc:25251	IQCG
DRC9	hgnc:25251	IQCG
CFAP122	hgnc:25251	IQCG
PVRL3-AS1	hgnc:40813	NECTIN3-AS1
p34-Arc	hgnc:705	ARPC2
ARC34	hgnc:2378	MED7
PRO2446	hgnc:705	ARPC2
PNAS-139	hgnc:705	ARPC2
UGTrel4	hgnc:16872	SLC35B2
SLL	hgnc:16872	SLC35B2
PAPST1	hgnc:16872	SLC35B2
hsa-mir-6878	hgnc:50269	MIR6878
JAZ	hgnc:16403	ZNF346
Zfp346	hgnc:16403	ZNF346
DC-STAMP	hgnc:18549	DCSTAMP
FIND	hgnc:18549	DCSTAMP
TM7SF4	hgnc:18549	DCSTAMP
hDC-STAMP	hgnc:18549	DCSTAMP
RNF184	hgnc:25544	MSL2
msl-2	hgnc:25544	MSL2
MSL2L1	hgnc:25544	MSL2
FLJ10546	hgnc:25544	MSL2
KIAA1585	hgnc:25544	MSL2
RN5S338	hgnc:43238	RNA5SP338
RP62	hgnc:6816	MAK
dJ417M14.2	hgnc:6816	MAK
RDHL	hgnc:16888	DHRS9
SDR9C4	hgnc:16888	DHRS9
3ALPHA-HSD	hgnc:16888	DHRS9
3-alpha-HSD	hgnc:387	AKR1C4
RDHTBE	hgnc:16888	DHRS9
RDH-E2	hgnc:30311	SDR16C5
RDH-TBE	hgnc:16888	DHRS9
RETSDR8	hgnc:16888	DHRS9
RDH15	hgnc:16888	DHRS9
hsa-mir-3714	hgnc:38928	MIR3714
HG1058	hgnc:8383	OR7E12P
OR7E58P	hgnc:8383	OR7E12P
OR7E81P	hgnc:8383	OR7E12P
OST021	hgnc:8383	OR7E12P
OR7E79P	hgnc:8383	OR7E12P
C5orf16	hgnc:26902	RELL2
FLJ90583	hgnc:26902	RELL2
UCHL1-AS1	hgnc:40600	UCHL1-DT
CT45.4	hgnc:33268	CT45A3
CT45.3	hgnc:33268	CT45A3
FLJ36955	hgnc:30615	SPECC1
CYTSB	hgnc:30615	SPECC1
HCMOGT1	hgnc:30615	SPECC1
HCMOGT-1	hgnc:30615	SPECC1
NSP5	hgnc:30615	SPECC1
SDR13C1	hgnc:18572	HSDL2
C9orf99	hgnc:18572	HSDL2
LOC51252	hgnc:28036	FAM178B
Grp170	hgnc:16931	HYOU1
ORP-150	hgnc:16931	HYOU1
HSP12A	hgnc:16931	HYOU1
GRP-170	hgnc:16931	HYOU1
ORP150	hgnc:16931	HYOU1
IMD59	hgnc:16931	HYOU1
FLJ41930	hgnc:12394	TTC4
CNS1	hgnc:12394	TTC4
MGC5097	hgnc:12394	TTC4
GRASP1	hgnc:18706	GRIPAP1
DKFZp434P0630	hgnc:18706	GRIPAP1
MPMGp800B12492Q3	hgnc:18706	GRIPAP1
GRASP-1	hgnc:18706	GRIPAP1
KIAA1167	hgnc:18706	GRIPAP1
ADMD	hgnc:14415	ELOVL4
STGD2	hgnc:14415	ELOVL4
STGD3	hgnc:14415	ELOVL4
SCA34	hgnc:14415	ELOVL4
ISQMR	hgnc:14415	ELOVL4
CT118	hgnc:14415	ELOVL4
C6orf206	hgnc:21057	RSPH9
FLJ30845	hgnc:21057	RSPH9
CILD12	hgnc:21057	RSPH9
MRPS18AL1	hgnc:21057	RSPH9
C20orf157	hgnc:34344	ZNF840P
dJ981L23.3	hgnc:34344	ZNF840P
ZNF840	hgnc:34344	ZNF840P
hsa-mir-6771	hgnc:50212	MIR6771
SIGLEC-10	hgnc:15620	SIGLEC10
SLG2	hgnc:15620	SIGLEC10
PRO940	hgnc:15620	SIGLEC10
MGC126774	hgnc:15620	SIGLEC10
MIR4666	hgnc:41750	MIR4666A
hsa-mir-4666a	hgnc:41750	MIR4666A
hsa-mir-4666	hgnc:41750	MIR4666A
C9orf109	hgnc:27855	FAM225A
DKFZp686A0127	hgnc:27855	FAM225A
NCRNA00256A	hgnc:27855	FAM225A
LINC00256A	hgnc:27855	FAM225A
RN5S22	hgnc:42590	RNA5SP22
EPPK	hgnc:6412	KRT1
K9	hgnc:6447	KRT9
CK-9	hgnc:6447	KRT9
SCG10	hgnc:10577	STMN2
SCGN10	hgnc:10577	STMN2
RPS19_3_1038	hgnc:35550	RPS19P7
HEL97	hgnc:16352	MRM2
RRMJ2	hgnc:16352	MRM2
FTSJ2	hgnc:16352	MRM2
MTDPS17	hgnc:16352	MRM2
FJH1	hgnc:16352	MRM2
TRNAF13P	hgnc:35016	TRF-GAA8-1
tRNA-Phe-GAA-8-1	hgnc:35016	TRF-GAA8-1
hsa-mir-6865	hgnc:50182	MIR6865
RNU6B	hgnc:10228	RNU6-6P
U6-6	hgnc:10228	RNU6-6P
821D11.7	hgnc:53953	SREBF2-AS1
RP5	hgnc:53953	SREBF2-AS1
BRGDA5	hgnc:10586	SCN1B
DEE52	hgnc:10586	SCN1B
EIEE52	hgnc:10586	SCN1B
GEFSP1	hgnc:10586	SCN1B
ATFB13	hgnc:10586	SCN1B
hsa-mir-7108	hgnc:49998	MIR7108
RN5S356	hgnc:43256	RNA5SP356
DKFZP434N1923	hgnc:25321	SHARPIN
SIPL1	hgnc:25321	SHARPIN
C13DELq13.31	ncbigene:102216266	DEL3Q13.31
tRNA-Val-CAC-1-3	hgnc:33248	TRV-CAC1-3
TRNAV9	hgnc:33248	TRV-CAC1-3
HtV3	hgnc:33248	TRV-CAC1-3
TRV9	hgnc:33248	TRV-CAC1-3
TCONS_00015085	hgnc:49016	LINC01030
RPL32_9_862	hgnc:36251	RPL32P17
C21orf124	hgnc:8819	PDXK
PRED79	hgnc:8819	PDXK
C21orf97	hgnc:8819	PDXK
FLJ31940	hgnc:8819	PDXK
PKH	hgnc:8819	PDXK
FLJ21324	hgnc:8819	PDXK
HMSN6C	hgnc:8819	PDXK
HEL-S-1a	hgnc:8819	PDXK
2.7.1.35	hgnc:8819	PDXK
MGC15873	hgnc:8819	PDXK
RBP5	hgnc:2338	CRABP1
CRABPI	hgnc:2338	CRABP1
CRABP	hgnc:2338	CRABP1
PP3227	hgnc:39040	ERVK3-2
HML6-c14	hgnc:39040	ERVK3-2
SAA3	hgnc:10515	SAA3P
LOC133491	hgnc:27026	C5orf47
IGKV1D12	hgnc:5746	IGKV1D-12
MGC34805	hgnc:28541	C11orf42
OST715	hgnc:8276	OR2S2
OR37A	hgnc:8276	OR2S2
PIG47	hgnc:840	ATP5PB
ATP5F1	hgnc:840	ATP5PB
FLA10	hgnc:6319	KIF3A
KLP-20	hgnc:6319	KIF3A
taR-2	hgnc:4514	TAAR2
LOC728008	hgnc:35118	PRR33
C11orf89	hgnc:35118	PRR33
ENST00000417135	hgnc:53140	LINC02247
GS1-324M7.6	hgnc:40720	TLR8-AS1
hsa-mir-658	hgnc:32914	MIR658
MIRN658	hgnc:32914	MIR658
ACA36	hgnc:32628	SNORA36A
KFYI	hgnc:7705	NDUFC1
ZNF419B	hgnc:30487	ZNF773
MGC4728	hgnc:30487	ZNF773
U7.21	hgnc:34117	RNU7-21P
TRIP-Br1	hgnc:17932	SERTAD1
SEI1	hgnc:17932	SERTAD1
TRIPBR1	hgnc:17932	SERTAD1
GPR113	hgnc:18989	ADGRF3
PGR23	hgnc:18989	ADGRF3
hGPCR37	hgnc:18989	ADGRF3
J5	hgnc:5723	IGKJ5
ZNF753	hgnc:26786	ZFP41
FLJ00028	hgnc:26786	ZFP41
zfp-41	hgnc:26786	ZFP41
FLJ38705	hgnc:26786	ZFP41
MTPNUT	hgnc:33955	LUZP6
Nip3	hgnc:1084	BNIP3
IGKV19	hgnc:5744	IGKV1-9
ZNF453	hgnc:21193	ZSCAN23
dJ29K1.3	hgnc:21193	ZSCAN23
ZNF390	hgnc:21193	ZSCAN23
dJ29K1.3.1	hgnc:21193	ZSCAN23
FLJ25416	hgnc:26351	DDIAS
FLJ38838	hgnc:26351	DDIAS
noxin	hgnc:26351	DDIAS
C11orf82	hgnc:26351	DDIAS
RPSA_28_1820	hgnc:36331	RPSAP60
RIPX	hgnc:30285	RUFY3
ZFYVE30	hgnc:30285	RUFY3
Singar1	hgnc:30285	RUFY3
KIAA0871	hgnc:30285	RUFY3
RPL10_7_1723	hgnc:10300	RPL10P1
CCDC173	hgnc:25064	CFAP210
C2orf77	hgnc:25064	CFAP210
LOC129881	hgnc:25064	CFAP210
HBII-52-24	hgnc:33043	SNORD115-24
WAP9	hgnc:20380	WFDC9
dJ688G8.2	hgnc:20380	WFDC9
ARMCX5-GPRASP2-BHLHB9-LINC00630	hgnc:42000	ARMCX5-GPRASP2
bHLHb9	hgnc:42000	ARMCX5-GPRASP2
p60TRP	hgnc:29353	BHLHB9
OR11-8c	hgnc:8336	OR5D3P
OR5D3	hgnc:8336	OR5D3P
OR11-8b	hgnc:8336	OR5D3P
OR5D4	hgnc:8336	OR5D3P
RPL7_7_580	hgnc:35658	RPL7P23
ZNT1	hgnc:11012	SLC30A1
LOC129531	hgnc:25207	MITD1
ACS2	hgnc:16526	ACSL5
FACL6	hgnc:16496	ACSL6
LACS 6	hgnc:16496	ACSL6
LACS5	hgnc:16496	ACSL6
KIAA0837	hgnc:16496	ACSL6
RUNDC2C	hgnc:31914	SNX29P2
DHS-900	ncbigene:111674463	LOC111674463
DHS-3.4kb	ncbigene:111674463	LOC111674463
DHS-200	ncbigene:111674463	LOC111674463
DHS-1600	ncbigene:111674463	LOC111674463
BIKE	hgnc:18041	BMP2K
DKFZp434K0614	hgnc:18041	BMP2K
HRIHFB2017	hgnc:18041	BMP2K
MIRN374A	hgnc:31788	MIR374A
MIRN374	hgnc:31788	MIR374A
mir-374a	hgnc:31788	MIR374A
hsa-mir-374	hgnc:31788	MIR374A
hsa-mir-374a	hgnc:31788	MIR374A
RPL12_3_619	hgnc:36845	RPL12P21
RPL7_3_75	hgnc:37028	RPL7P9
6.4.1.3	hgnc:8653	PCCA
RAP1GA3	hgnc:29176	RAP1GAP2
GARNL4	hgnc:29176	RAP1GAP2
KIAA1039	hgnc:29176	RAP1GAP2
FLJ38076	hgnc:19011	ADGRF4
PGR18	hgnc:19011	ADGRF4
GPR115	hgnc:19011	ADGRF4
pDP1681	hgnc:15966	DAZ4
pDP1680	hgnc:15966	DAZ4
HOX2@	hgnc:5110	HOXB@
C13orf28	hgnc:29575	SPACA7
UNQ192	hgnc:31984	GPR89A
SH120	hgnc:31984	GPR89A
GPR89	hgnc:31984	GPR89A
GPR89C	hgnc:13840	GPR89B
GPHR	hgnc:31984	GPR89A
DPE2	hgnc:9178	POLE2
RS-SCID	hgnc:17642	DCLRE1C
A-SCID	hgnc:17642	DCLRE1C
FLJ11360	hgnc:17642	DCLRE1C
ARTEMIS	hgnc:17642	DCLRE1C
DCLREC1C	hgnc:17642	DCLRE1C
SCIDA	hgnc:17642	DCLRE1C
SNM1C	hgnc:17642	DCLRE1C
hsa-mir-5195	hgnc:43526	MIR5195
hY4.F2	hgnc:10247	RNY4P3
RPL23A_37_1729	hgnc:10320	RPL23AP3
mir-4651	hgnc:41647	MIR4651
hsa-mir-4651	hgnc:41647	MIR4651
IFNRC	hgnc:30590	TMEM50A
hsa-mir-4765	hgnc:41791	MIR4765
RNF86	hgnc:15974	TRIM2
CMT2R	hgnc:15974	TRIM2
KIAA0517	hgnc:15974	TRIM2
DAP	hgnc:2981	DNPEP
AMYLIN	hgnc:5329	IAPP
RPL21_41_1169	hgnc:36790	RPL21P96
RPL23A_32_1304	hgnc:36625	RPL23AP69
Hmat-Xa	hgnc:20887	GTDC1
FLJ11753	hgnc:20887	GTDC1
mat-Xa	hgnc:20887	GTDC1
3.4.22.27	hgnc:2545	CTSS
FLJ41200	hgnc:49769	LINC01235
CANDF3	ncbigene:338434	CANDN1
FCNC	ncbigene:338434	CANDN1
hsa-mir-6788	hgnc:50078	MIR6788
ZMYM6NB	hgnc:40021	TMEM35B
metnase	hgnc:10762	SETMAR
EPF5	hgnc:17895	UBE2S
APOARGC	hgnc:21210	LPAL2
APOAL	hgnc:21210	LPAL2
apo(a)rg-C	hgnc:21210	LPAL2
APOA2	hgnc:21210	LPAL2
p104	hgnc:7833	NKTR
Slit-2	hgnc:11086	SLIT2
SLIL3	hgnc:11086	SLIT2
IL-15RA	hgnc:5978	IL15RA
CD215	hgnc:5978	IL15RA
SETD8P1	hgnc:30088	KMT5AP1
SET07p	hgnc:30088	KMT5AP1
LST-3	hgnc:32934	SLCO1B7
LST3	hgnc:10961	SLCO1B3
SLC21A21	hgnc:32934	SLCO1B7
dJ238O23.1	hgnc:21092	TREML2
TLT2	hgnc:21092	TREML2
TLT-2	hgnc:21092	TREML2
FLJ13693	hgnc:21092	TREML2
C6orf76	hgnc:21092	TREML2
UNQ933	hgnc:23199	LRRC18
VKGE9338	hgnc:23199	LRRC18
MGC34773	hgnc:23199	LRRC18
UNQ9338	hgnc:23199	LRRC18
dJ1057D4.1	hgnc:16552	SRMP1
U70C	hgnc:33619	SNORA70C
DYT25	hgnc:4388	GNAL
HG1O	hgnc:4388	GNAL
OST1	hgnc:10381	RPN1
RBPH1	hgnc:10381	RPN1
DMAHP	hgnc:10891	SIX5
BOR2	hgnc:10891	SIX5
FLJ13335	hgnc:14673	FYCO1
CTRCT18	hgnc:14673	FYCO1
RUFY3	hgnc:14673	FYCO1
ZFYVE7	hgnc:14673	FYCO1
CATC2	hgnc:14673	FYCO1
RPS2_8_601	hgnc:36157	RPS2P26
SHFLD	ncbigene:791121	SHFL1
C19orf9	hgnc:13175	ZNF99
F8281	hgnc:13175	ZNF99
MGC24986	hgnc:13175	ZNF99
ZIP4	hgnc:11733	TEX11
AWMS2	hgnc:17129	SLC39A4
AEZ	hgnc:17129	SLC39A4
KIAA2011	hgnc:9507	PSD
EFA6A	hgnc:9507	PSD
EFA6	hgnc:9507	PSD
TYL	hgnc:9507	PSD
PSD1	hgnc:9507	PSD
TRBV51	hgnc:12218	TRBV5-1
TCRBV5S1	hgnc:12218	TRBV5-1
TCRBV5S1A1T	hgnc:12218	TRBV5-1
MGC41945	hgnc:31418	C9orf131
RPL19_4_829	hgnc:36047	RPL19P12
TCONS_00003049	hgnc:50638	DLX2-DT
DLX2-AS1	hgnc:50638	DLX2-DT
hsa-mir-3943	hgnc:38888	MIR3943
EIF3S8	hgnc:3279	EIF3C
EIF3-P110	hgnc:3280	EIF3B
EIF3CL	hgnc:3279	EIF3C
TSCOT	hgnc:16055	SLC46A2
Ly110	hgnc:16055	SLC46A2
CMM1	ncbigene:1243	CMM
DNS	ncbigene:1243	CMM
MLM	hgnc:1787	CDKN2A
FAMMM	ncbigene:1243	CMM
14q(II-19)	hgnc:33007	SNORD114-19
